	Date	Time	Tweet	Picture	Longitude	Lattitude
520	13.8.2022	19:21:15	"""J'étais hier si fatiguée, si accablée que je n'ai pas pensé à demander"" à Sanson de Pongerville, nan (https://constance-de-salm.de/archiv/#/document/8175)"			
521	13.8.2022	09:08:54	"""Je n'entends point parler de vous, Madame et ancienne amie, et je m'empresse de vous dire "" à Gay, 1840-07-01 (https://constance-de-salm.de/archiv/#/document/8214)"			
522	14.8.2022	16:36:44	"""Je suis ici depuis quelques mois, ma chère amie. "" à Leroy de Bacre, 1840-08-26 (https://constance-de-salm.de/archiv/#/document/8238)"		2.3488	48.85341
523	14.8.2022	08:03:56	"""Quoique je sois bien souffrante, Monsieur et véritable ami, je veux vous écrire"" à Raboteau, 1821-05-15 (https://constance-de-salm.de/archiv/#/document/8283)"		6.5	51.1
524	15.8.2022	11:08:57	"""Il y a bien longtemps, Monsieur, que je n'ai eu le plaisir de vous voir"" à Berville, 1840-07-05 (https://constance-de-salm.de/archiv/#/document/8219)"			
525	15.8.2022	15:05:36	"""J'ai reçu hier votre lettre, Monsieur, je ne sais si vous êtes encore à Paris "" à Châtelain, 1840-08-04 (https://constance-de-salm.de/archiv/#/document/8233)"		6.5	51.1
526	16.8.2022	19:50:36	"""Mon départ est encore retardé, mon très cher général et beau frère; j'attends demain une lettre de mon mari"" à Saint-Mars, 1840-07-18 (https://constance-de-salm.de/archiv/#/document/8226)"			
527	16.8.2022	09:21:42	"""Mes yeux me font tellement souffrir aujourd'hui, Monsieur, "" à Villenave, 1842-04-13 (https://constance-de-salm.de/archiv/#/document/11253)"			
528	17.8.2022	14:05:51	"""Il y a bien longtemps, Monsieur, que je n’ai eu [l’]occasion de me rappeler à votre souvenir"" à Pailliet, 1844-10-07 (https://constance-de-salm.de/archiv/#/document/14)"		2.3488	48.85341
529	17.8.2022	11:21:08	"""Quoique j'aie prié Monsieur Gay, Madame et amie, de vous témoigner"" à Gay, 1822-03-14 (https://constance-de-salm.de/archiv/#/document/26)"		6.08342	50.77664
530	18.8.2022	19:46:26	"""Voici, Monsieur, le volume que vous m'aviez prêté, et que je n'avais pu vous donner hier"" à Barbier, nan (https://constance-de-salm.de/archiv/#/document/2100)"			
531	18.8.2022	20:04:22	"""Recevez, Monsieur, mon compliment sur l’heureuse délivrance de Madame votre épouse. "" à Laya, 1808-07-12 (https://constance-de-salm.de/archiv/#/document/2105)"		6.5	51.1
532	19.8.2022	19:47:07	"""Je veux vous annoncer moi-même, mon cher voisin,"" à Langlès, 1806-10-27 (https://constance-de-salm.de/archiv/#/document/2066)"		6.5	51.1
533	19.8.2022	09:48:30	"""Je ne vous ai pas répondu encore, quoique votre lettre soit arrivée ici depuis 10 à 12 jours "" à Lantier, 1807-06-19 (https://constance-de-salm.de/archiv/#/document/2080)"		6.5	51.1
534	20.8.2022	10:38:15	"""Serait-ce, Monsieur, vous demander une chose indiscrète que de vous engager à placer au bas du buste que Sa Majesté l’Impératrice a bien voulu me faire voir hier "" à Béarn, 1808-12-10 (https://constance-de-salm.de/archiv/#/document/2112)"		2.3488	48.85341
535	20.8.2022	20:35:45	"""Connaissez-vous ce triste état / Où l’on n’est tout à fait bien portant ni malade, "" à Gudin de La Brenellerie, 1810-09-14 (https://constance-de-salm.de/archiv/#/document/2167)"		6.5	51.1
536	21.8.2022	07:32:42	"""Vous revenez de l’autre monde / Et pour vous, et pour nous, vous aurez très bien fait / Il se peut que là bas, en plaisirs on abonde / "" à Lantier, nan (https://constance-de-salm.de/archiv/#/document/2179)"		2.3488	48.85341
537	21.8.2022	09:43:09	"""En vous lisant, à chaque page / Un cœur sensible est enchanté / Quand du tendre pasteur vous parlez le langage "" à Didot, nan (https://constance-de-salm.de/archiv/#/document/2186)"			
538	22.8.2022	16:27:41	"""Prince, je m’empresse de vous offrir mon opéra de „Sapho“, auquel je viens de faire quelques changements"" à Dalberg, 1810-02-27 (https://constance-de-salm.de/archiv/#/document/2143)"		2.3488	48.85341
539	22.8.2022	13:45:42	"""Lorsque pour habiter la campagne tranquille / On quitte ces beaux lieux, foyers des passions / On voit fuir les illusions "" à Gudin de La Brenellerie, nan (https://constance-de-salm.de/archiv/#/document/2162)"		6.5	51.1
540	23.8.2022	09:13:55	"""J’ai depuis quelque temps un mal de gorge, une ébullition et mille petits maux, "" à Gudin de La Brenellerie, 1811-07-25 (https://constance-de-salm.de/archiv/#/document/2225)"		6.5	51.1
541	23.8.2022	12:11:56	"""J’ai reçu hier soir l‘épître que vous m’avez adressée, Monsieur,"" à Cubières-Palmézeaux, 1812-01-18 (https://constance-de-salm.de/archiv/#/document/2244)"		2.3488	48.85341
542	24.8.2022	16:49:46	"""Je reçois votre lettre, Monsieur et ami, et je ne trouve pas d’expression pour vous dire toute la peine qu’elle me cause."" à Raboteau, 1813-06-22 (https://constance-de-salm.de/archiv/#/document/2302)"		6.5	51.1
543	24.8.2022	12:46:58	"""Je reçois ici votre dernière lettre, Monsieur et ami,"" à Raboteau, 1813-08-22 (https://constance-de-salm.de/archiv/#/document/2307)"		6.08342	50.77664
544	25.8.2022	16:53:37	"""De votre absence je m’afflige, / Vous nous manquez à chaque instant, "" à Gudin de La Brenellerie, 1812-01-21 (https://constance-de-salm.de/archiv/#/document/2249)"		2.3488	48.85341
545	25.8.2022	10:28:24	"""Je ne crois voir, Monsieur, dans ce que vous projetez de faire aucun inconvénient. "" à Cubières-Palmézeaux, 1812-02-08 (https://constance-de-salm.de/archiv/#/document/2256)"		2.3488	48.85341
546	26.8.2022	11:27:36	"""En beaux vers ici je voudrais / Vous redire à quel point mon âme est attendrie / de ces soins qui, chassant la triste maladie / "" à Ladoucette, 1812-12-20 (https://constance-de-salm.de/archiv/#/document/2287)"		2.3488	48.85341
547	26.8.2022	12:24:58	"""Cette lettre était relative à la devise du Prince Primat, „Prie et travaille“ dont il avait fait le sujet de son inscription "" à Dalberg, nan (https://constance-de-salm.de/archiv/#/document/2282)"			
548	27.8.2022	07:46:48	"""Enfin, Monsieur, je prends la plume pour écrire autre chose que de l’allemand"" à Raboteau, 1814-09-10 (https://constance-de-salm.de/archiv/#/document/2326)"		6.5	51.1
549	27.8.2022	11:31:46	"""Voilà, Monsieur et cher voisin, un roman d'Auguste Lafontaine _x000D_
 _x000D_
"" à Prous, 1821-01-16 (https://constance-de-salm.de/archiv/#/document/2838)"		6.5	51.1
550	28.8.2022	12:19:15	"""J’ai depuis quelque temps un mal de gorge, une ébullition et mille petits maux, "" à Gudin de La Brenellerie, 1811-07-25 (https://constance-de-salm.de/archiv/#/document/5628)"			
551	28.8.2022	09:25:23	"""Quoique chez moi l’on ait vu le jeudi / du vendredi prendre la place, "" à Gudin de La Brenellerie, 1812-02-05 (https://constance-de-salm.de/archiv/#/document/5630)"		2.3488	48.85341
552	29.8.2022	12:54:42	"""Je pars, Monsieur et ami: mon mari me rejoindra dans 15 jours"" à Raboteau, 1818-12-18 (https://constance-de-salm.de/archiv/#/document/5786)"		6.5	51.1
553	29.8.2022	08:17:45	"""Je ne pars pas demain, ma chère Minette,"" à Francq, 1814-07-11 (https://constance-de-salm.de/archiv/#/document/6188)"			
554	30.8.2022	12:22:50	"""Ma chère Minette, je n'ai plus de tes lettres depuis 4 jours,"" à Francq, 1815-04-08 (https://constance-de-salm.de/archiv/#/document/6190)"		6.5	51.1
555	30.8.2022	12:01:49	"""Madame la baronne, comme le départ de Monsieur le comte est encore reculé"" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6215)"			
556	31.8.2022	08:30:54	"""J’ai reçu ta dernière du 12, ma chère Minette, le jour de ton déménagement"" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6210)"			
557	31.8.2022	17:40:54	"""J’ai reçu avant hier ta lettre de Paris, ma chère [Minette]"" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6208)"			
558	1.9.2022	09:29:53	"""Je t’ai promis une lettre d’Aix, ma chère Minette,"" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6227)"		6.08342	50.77664
559	1.9.2022	14:10:48	"""Je veux t'écrire un mot par Monsieur Drais, ma chère Minette,"" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6195)"			
560	2.9.2022	14:32:43	"""Je ne t’écris qu’un petit mot aujourd’hui, ma chère Minette,"" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6203)"			
561	2.9.2022	16:06:02	"""Je suis arrivée ici en très bonne santé, ma chère Minette,"" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6222)"			
562	3.9.2022	19:36:11	"""Ma chère Minette, je veux t‘écrire moi-même un mot "" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6234)"			
563	3.9.2022	07:14:18	"""Je voulais t’écrire hier, ma chère Minette ; mais la poste part de si bonne heure actuellement"" à Francq, 1815-11-10 (https://constance-de-salm.de/archiv/#/document/6246)"		6.5	51.1
564	4.9.2022	10:44:49	"""J’ai reçu il y a 2 jours la lettre du 24, ma chère Minette, et j’ai vu avec bien de la peine que Monsieur Drais t’avait innocemment trompée sur ma prétendue arrivée."" à Francq, 1815-09-03 (https://constance-de-salm.de/archiv/#/document/6241)"			
565	4.9.2022	16:31:47	"""J’ai reçu une de tes lettres le lundi, jour-même de la fête de mon mari"" à Francq, 1815-09-12 (https://constance-de-salm.de/archiv/#/document/6239)"			
566	5.9.2022	16:14:26	"""J’ai reçu hier ta lettre par laquelle tu m’apprends que tu as été malade, ma chère Minette,"" à Francq, 1816-02-03 (https://constance-de-salm.de/archiv/#/document/6277)"			
567	5.9.2022	15:04:10	"""Un mot en hâte, ma chère Minette, Monsieur Drais t’expliquera "" à Francq, 1815-12-07 (https://constance-de-salm.de/archiv/#/document/6253)"			
568	6.9.2022	07:56:31	"""Je voulais t’envoyer aujourd’hui les comptes de Pissot, ma chère Minette, mais ce sera pour demain"" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6265)"		6.5	51.1
569	6.9.2022	20:32:09	"""Rien qu’un mot, ma chère Minette, "" à Francq, 1815-12-21 (https://constance-de-salm.de/archiv/#/document/6258)"			
570	7.9.2022	08:14:53	"""Cette lettre n’a pas encore pu partir hier, ma chère Minette, tant j’ai souffert d’une nouvelle fluxion "" à Francq, 1816-01-01 (https://constance-de-salm.de/archiv/#/document/6260)"			
571	7.9.2022	13:25:47	"""Je n’ai pas encore reçu ta lettre par la poste, ma chère Minette,"" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6272)"			
572	8.9.2022	18:40:32	"""J’ai eu la messe ce matin, ma chère Minette, quoique ce soit samedi"" à Francq, 1816-06-29 (https://constance-de-salm.de/archiv/#/document/6291)"			
573	8.9.2022	10:19:09	"""J’ai un assés ridicule poisson d’avril, ma chère Minette,"" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6289)"			
574	9.9.2022	17:22:56	"""Il ne m’a pas été possible de t’écrire"" à Francq, 1816-08-06 (https://constance-de-salm.de/archiv/#/document/6296)"			
575	9.9.2022	19:45:41	"""Je voulais attendre pour répondre à votre si bonne et si touchante lettre,"" à Laya, 1820-09-08 (https://constance-de-salm.de/archiv/#/document/6760)"		6.5	51.1
576	10.9.2022	14:20:46	"""Je ne vous ai pas écrit, Monsieur, depuis la terrible catastrophe"" à N.N., 1820-10-04 (https://constance-de-salm.de/archiv/#/document/6931)"		6.5	51.1
577	10.9.2022	07:15:41	"""Je suis fort souffrante, mon cher voisin, je n'ai encore eu le courage d'écrire à personne "" à Ladoucette, 1844-03-21 (https://constance-de-salm.de/archiv/#/document/7528)"		6.5	51.1
578	11.9.2022	12:01:56	"""Enfin, Monsieur et véritable ami, je peux vous écrire, au moins, quelques lignes, non encore pour vous annoncer le jour de mon départ "" à Villenave, 1844-04-23 (https://constance-de-salm.de/archiv/#/document/7535)"		6.5	51.1
579	11.9.2022	10:03:54	"""Une petite circonstance que je vous dirai si vous pouvez venir me voir aujourd'hui ou demain"" à Jullien de Paris, nan (https://constance-de-salm.de/archiv/#/document/7516)"			
580	12.9.2022	19:05:43	"""Votre très bonne lettre que j'ai reçue il y a quelques jours, ma chère voisine et amie, m'a fait le plus grand plaisir"" à Locquenghien, 1842-01-26 (https://constance-de-salm.de/archiv/#/document/7578)"		2.3488	48.85341
581	12.9.2022	07:22:06	"""Il y a bien longtemps, Monsieur, que nous n'avons entendu parler l'un de l'autre"" à Ritz, 1842-03-19 (https://constance-de-salm.de/archiv/#/document/7592)"		2.3488	48.85341
582	13.9.2022	15:10:36	"""Puisqu'il vous est égal, Monsieur et Madame, que notre petit dîner d'amis "" à Sanson de Pongerville, 1842-03-23 (https://constance-de-salm.de/archiv/#/document/7597)"			
583	13.9.2022	18:25:43	"""Je n'ai pu dormir cette nuit, ma chère amie, j'ai été sans cesse agitée par la crainte que Félix"" à Francq, 1844-03-12 (https://constance-de-salm.de/archiv/#/document/7605)"		6.5	51.1
584	14.9.2022	11:02:23	"""Je n'ai pu dormir cette nuit, ma chère amie, j'ai été sans cesse agitée par la crainte que Félix "" à Francq, 1844-03-12 (https://constance-de-salm.de/archiv/#/document/7718)"			
585	14.9.2022	16:36:48	"""Mille remerciements, Madame, du cadeau que vous m'avez fait des oeuvres posthumes de votre cher et digne mari"" à Thurot, 1837-03-30 (https://constance-de-salm.de/archiv/#/document/7749)"		2.3488	48.85341
586	15.9.2022	15:54:58	"""Mon mari, qui est ici depuis quelques jours, Monsieur, avait désiré vous voir"" à Zur Hosen, 1837-02-19 (https://constance-de-salm.de/archiv/#/document/7725)"			
587	15.9.2022	07:18:53	"""Pongerville qui vous a vu, m'a dit, mon cher Duval, que vous alliez mieux"" à Duval, 1837-04-08 (https://constance-de-salm.de/archiv/#/document/7751)"		2.3488	48.85341
588	16.9.2022	14:58:36	"""...Paris qui pourront lui être utiles; mais je m'empresse, mon cher voisin,"" à Ladoucette, 1841-10-20 (https://constance-de-salm.de/archiv/#/document/7713)"			
589	16.9.2022	20:03:51	"""D'après ce que me dit ce bon Monsieur D., très aimable dame, je crains qu'il n'ait pas bien compris ce que je l'avais chargé de vous expliquer"" à Vien, 1837-04-02 (https://constance-de-salm.de/archiv/#/document/7756)"		2.3488	48.85341
590	17.9.2022	18:42:30	"""Je suis sortie hier pour aller voir Monsieur et Madame de Pongerville; mais la pluie, la grêle, m'ont forcée de rentrer chez moi"" à Sanson de Pongerville, nan (https://constance-de-salm.de/archiv/#/document/7763)"			
591	17.9.2022	13:16:58	"""J'ai reçu hier, Monsieur, une lettre de Monsieur de la Doucette qui m'a un peu surprise."" à Montémont, 1837-08-07 (https://constance-de-salm.de/archiv/#/document/7819)"			
592	18.9.2022	17:32:17	"""Je m'empresse, Monsieur, de vous dire une chose que apprends à l'instant"" à Bélanger, 1837-08-08 (https://constance-de-salm.de/archiv/#/document/7821)"		6.5	51.1
593	18.9.2022	10:20:09	"""Je ne puis résister, Monsieur, au désir de vous répéter aujourd'hui une partie de ce que je vous ai dit hier"" à Villenave, 1837-05-27 (https://constance-de-salm.de/archiv/#/document/7768)"		2.3488	48.85341
594	19.9.2022	17:13:24	"""Je pourrais répondre quatre pages à votre aimable lettre d'hier, Monsieur, "" à Villenave, nan (https://constance-de-salm.de/archiv/#/document/7770)"			
595	19.9.2022	11:18:30	"""Voici, Monsieur, le portrait que j'ai fait habiller de mon mieux"" à Sanson de Pongerville, 1837-06-30 (https://constance-de-salm.de/archiv/#/document/7794)"			
596	20.9.2022	12:01:45	"""Je deviens fort vieille, Monsieur, je suis aussi fort souffrante cette année"" à Villenave, 1837-07-06 (https://constance-de-salm.de/archiv/#/document/7799)"			
597	20.9.2022	08:48:12	"""Mon frère est ici pour quelques jours, Monsieur, et ami, il dîne aujourd'hui avec nous, "" à Duval, nan (https://constance-de-salm.de/archiv/#/document/7782)"			
598	21.9.2022	08:01:15	"""Monsieur Villenave vient de m'envoyer, Monsieur, le numéro du journal"" à Christian, 1837-06-25 (https://constance-de-salm.de/archiv/#/document/7787)"			
599	21.9.2022	14:27:56	"""Je veux t'apprendre, cher frère, que je suis ici depuis huit à dix jours"" à Théis, 1837-07-27 (https://constance-de-salm.de/archiv/#/document/7814)"		6.5	51.1
600	22.9.2022	14:37:45	"""Je saisis avec empressement, Madame, l'occasion qui se présente de vous écrire"" à Lasteyrie du Saillant, 1837-05-31 (https://constance-de-salm.de/archiv/#/document/7802)"		2.3488	48.85341
601	22.9.2022	09:25:33	"""J'ai reçu votre lettre, Madame; je ne puis qu'être fort flattée de toutes les choses aimables que vous a inspiré [sic] la lecture"" à N.N., 1837-11-21 (https://constance-de-salm.de/archiv/#/document/7871)"			
602	23.9.2022	18:34:35	"""J'ai à peine le courage de vous écrire quelques lignes, ma chère amie,"" à Leroy de Bacre, 1837-10-05 (https://constance-de-salm.de/archiv/#/document/7840)"		6.5	51.1
603	23.9.2022	13:11:24	"""C'est encore ici, cher frère, que je reçois la lettre que tu m'as adressée à Paris"" à Théis, 1838-01-18 (https://constance-de-salm.de/archiv/#/document/7883)"		6.5	51.1
604	24.9.2022	16:58:22	"""Il y bien longtemps, Monsieur, que je n'ai reçu de vos nouvelles, et que je désire en avoir"" à Pailliet, 1837-11-07 (https://constance-de-salm.de/archiv/#/document/7857)"			
605	24.9.2022	13:55:16	"""Vous avez eu bien raison, Monsieur, quand vous avez pensé qu'après avoir lu votre lettre"" à Bignan, 1837-11-13 (https://constance-de-salm.de/archiv/#/document/7864)"			
